chr_name	begin	end	overlap_count	p-value	p-value_adjusted	mean	variance	standard_deviation	z-score
chr1	0	1000000	0	0.99999999999997379874	1	0.80799188755453535665	0.5913022539911124819	0.76896180268665652487
chr1	100000	1100000	0	0.99999999999997346567	1	0.8243869541062282013	0.6075271837506174022	0.779440301595072387
chr1	200000	1200000	0	0.99999999999996980193	1	0.82379229961746899586	0.6069561143651470784	0.77907388248172398763
chr1	300000	1300000	0	0.9999999999999725775	1	0.8407490901653954649	0.62376247664316872234	0.7897863487318381868
chr1	400000	1400000	0	0.99999999999997379874	1	0.72105353275324452676	0.56965478549972105185	0.75475478501280205654
chr1	500000	1500000	0	0.9999999999999732436	1	0.5340540255697575088	0.42519960699985634905	0.6520733141295205228
chr1	600000	1600000	1	0.35556681218932051358	1	0.42653713182232824854	0.40254689402989336403	0.6344658336190321321
chr1	700000	1700000	2	0.06826203960971934104	1	0.49182319105008470887	0.41304935124267399193	0.64268915600208627754
chr1	800000	1800000	2	0.040979554500662963845	1	0.4098355213368717162	0.3337602748794267454	0.57771989309649598163
chr1	900000	1900000	2	0.03988710494857583555	1	0.40645959895608224465	0.33041249533482580493	0.57481518363281410884
chr1	1000000	2000000	2	0.037343658021234862887	1	0.39857415430929758038	0.3225561743605328295	0.5679402911931260662
chr1	1100000	2100000	2	0.0408514670940416727	1	0.40945602662423032252	0.33335160135638178779	0.57736608954491065417
chr1	1200000	2200000	2	0.03898215260547129024	1	0.40368611908569353158	0.32759861636435603236	0.5723623121453368652
chr1	1300000	2300000	2	0.03608571296512655402	1	0.39464891125514239622	0.31864911701329176613	0.56449013898676012757
chr1	1400000	2400000	2	0.037281507413163349207	1	0.39838034674423649525	0.32236325723928881717	0.5677704265275612408
chr1	1500000	2500000	2	0.03307475562303175548	1	0.38515919769253947414	0.30925913683651368115	0.5561107235402979362
chr1	1600000	2600000	1	0.3365378341322504685	1	0.3732164669361652781	0.31068983616279305623	0.55739558319275643166
chr1	1700000	2700000	0	0.99999999999997346567	1	0.26258924510695810223	0.23537898465726711189	0.4851587210978146602
chr1	1800000	2800000	0	0.99999999999997346567	1	0.26258924510695810223	0.23537898465726711189	0.4851587210978146602
chr1	1900000	2900000	0	0.99999999999997335465	1	0.2685733490305408981	0.2413432979578327939	0.4912670332495686545
chr1	2000000	3000000	0	0.99999999999997346567	1	0.2623183392105187754	0.23523340501435018463	0.48500866488584529684
chr1	2100000	3100000	0	0.9999999999999732436	1	0.24326314227074269908	0.21862564454776812502	0.46757421287723740873
chr1	2200000	3200000	0	0.9999999999999732436	1	0.24326314227074269908	0.21862564454776812502	0.46757421287723740873
chr1	2300000	3300000	0	0.99999999999997335465	1	0.2555023608670358405	0.23076692585611903523	0.48038206237964280927
chr1	2400000	3400000	0	0.9999999999999735767	1	0.25157123882162084504	0.22685415545604003058	0.47629209048234260026
chr1	2500000	3500000	0	0.9999999999999735767	1	0.26685530972704082182	0.24178650078933521776	0.49171790773708376072
chr1	2600000	3600000	0	0.99999999999997346567	1	0.21366941087685089146	0.20315286346385686705	0.45072482011073770802
chr1	2700000	3700000	0	0.99999999999997379874	1	0.08031637236399995548	0.081961691897523159333	0.28628952460319458803
chr1	2800000	3800000	0	0.9999999999999736877	1	0.082120508069756399026	0.08376257269763481754	0.2894176440675910442
chr1	2900000	3900000	0	0.9999999999999736877	1	0.070058076326960166276	0.07174002405070438809	0.26784328263128867964
chr1	3000000	4000000	0	0.99999999999997379874	1	0.06370157536520884752	0.06539745641661233734	0.25572926390347338842
chr1	3100000	4100000	0	0.99999999999997390976	1	0.055479833438359076924	0.054984860127840442577	0.2344885074536499381
chr1	3200000	4200000	0	0.99999999999997379874	1	0.08260604211990404524	0.08179419823180090877	0.28599685003824938765
chr1	3300000	4300000	0	0.99999999999997379874	1	0.068246904131495251833	0.067562081227065310774	0.2599270690541200843
chr1	3400000	4400000	0	0.99999999999997379874	1	0.073723742760462277146	0.07298104416251450517	0.27015004009349046396
